#Lon, Lat, Elv[m], dLOS[cm], UnitVec(e1,e2,e3) Path
141.90000 42.75940 160 -1.3 -0.634 -0.202 -0.747 116
141.91200 42.75940 118 -0.3 -0.633 -0.202 -0.747 116
141.93100 42.76440 83 -0.7 -0.632 -0.201 -0.749 116
141.90000 42.74940 82 -0.5 -0.634 -0.202 -0.747 116
141.90900 42.75190 111 -0.2 -0.633 -0.202 -0.747 116
141.91500 42.75190 57 -0.4 -0.633 -0.202 -0.747 116
141.90900 42.74690 57 1.3 -0.633 -0.202 -0.747 116
141.91500 42.74690 54 -0.4 -0.633 -0.202 -0.747 116
141.90000 42.73940 105 0.6 -0.634 -0.202 -0.746 116
141.91200 42.73940 56 1.4 -0.633 -0.202 -0.747 116
141.93100 42.74440 114 -1.1 -0.632 -0.202 -0.748 116
141.96800 42.75440 70 -1.9 -0.630 -0.200 -0.750 116
141.91800 42.71440 62 1.9 -0.634 -0.202 -0.747 116
141.96800 42.71440 169 -2.5 -0.631 -0.201 -0.749 116
141.81800 42.67440 46 2.2 -0.640 -0.205 -0.740 116
141.85600 42.68440 42 0.5 -0.638 -0.204 -0.743 116
141.88100 42.68440 42 2.2 -0.637 -0.203 -0.744 116
141.85600 42.66440 37 -0.1 -0.638 -0.204 -0.742 116
141.88100 42.66440 38 2.6 -0.637 -0.204 -0.743 116
141.81800 42.63440 43 2.0 -0.641 -0.205 -0.739 116
141.85600 42.64440 37 -0.2 -0.639 -0.204 -0.742 116
141.88100 42.64440 38 -1.3 -0.638 -0.204 -0.743 116
141.85600 42.62440 36 1.8 -0.639 -0.205 -0.741 116
141.88100 42.62440 45 0.1 -0.638 -0.204 -0.743 116
141.91800 42.67440 69 1.3 -0.635 -0.202 -0.746 116
141.95000 42.68940 174 -1.9 -0.633 -0.202 -0.748 116
141.96200 42.68940 173 -2.4 -0.632 -0.201 -0.748 116
141.95000 42.67940 109 -1.2 -0.633 -0.202 -0.748 116
141.96200 42.67940 202 -2.9 -0.632 -0.201 -0.748 116
141.98100 42.68440 197 -3.7 -0.631 -0.201 -0.749 116
141.95600 42.66440 112 -1.6 -0.633 -0.202 -0.748 116
